CancerType,WSI-ID,NumNucleiSample,SizeOfNuclei-Average,SizeOfNuclei-Stddev,Note,SegmentationUnacceptableOrNot,VisualAssessmentComment
luad,TCGA-MP-A4SY-01Z-00-DX1.9535274F-C850-409E-80A1-B933B2F1A110.svs,1380366,414.8448361,360.1101863,rand-samples,0,
luad,TCGA-MP-A4T6-01Z-00-DX1.085C4F5A-DB1B-434A-9D62-E2187D133B0A.svs,2375274,452.5388199,350.7240227,rand-samples,0,
luad,TCGA-MP-A4TC-01Z-00-DX1.C7DB4A7F-F6B8-4FA0-84C1-9B87D41C7749.svs,1257405,295.6385588,245.3855705,rand-samples,0,
lusc,TCGA-33-4538-01Z-00-DX7.4a9f5939-4299-4648-8f62-2a0909e8d3bd.svs,2457248,454.9971981,391.3556515,rand-samples,0,
lusc,TCGA-33-4547-01Z-00-DX3.9f19ec7f-6469-463a-a027-124c3fe5a06c.svs,2793134,377.8370379,315.8342859,rand-samples,0,
lusc,TCGA-33-4547-01Z-00-DX4.a340ca7a-a732-482c-8df6-bcdcf14890cd.svs,1997806,377.288943,279.5606924,rand-samples,0,
lusc,TCGA-33-A4WN-01Z-00-DX2.0AC8FFA9-BD94-4B28-8066-5430D6053432.svs,1137555,386.0167825,385.1377105,rand-samples,1,
lusc,TCGA-37-4129-01Z-00-DX1.0b52aa1e-20d4-4084-8fa1-2f1b7f09dd5b.svs,1592696,508.4330864,334.7164065,rand-samples,0,
lusc,TCGA-37-4135-01Z-00-DX1.3f193ee1-530c-4f37-a669-56af75bba8db.svs,2099993,440.4739454,313.53413,rand-samples,0,
lusc,TCGA-39-5027-01Z-00-DX1.54a3e035-7178-4786-870b-1f6adfb82331.svs,1283585,347.67475,381.8250766,rand-samples,0,
lusc,TCGA-39-5028-01Z-00-DX1.7994ec22-746d-4c30-8138-e6c9bc67c71f.svs,1470942,469.6615237,410.2824127,rand-samples,0,
lusc,TCGA-43-7656-01Z-00-DX1.6076ce10-fcb2-4f29-b3f3-c3f5649dc469.svs,695470,412.8286483,346.1781264,rand-samples,0,
lusc,TCGA-43-7658-01Z-00-DX1.db69fbb6-59d7-49f5-adbf-f9c030b85b73.svs,302226,458.9215885,417.4677587,rand-samples,0,
lusc,TCGA-51-4080-01Z-00-DX1.fd660ce3-3e30-4907-b54a-81002ec071f2.svs,1824406,556.265305,462.8936871,rand-samples,0,
lusc,TCGA-56-7731-01Z-00-DX1.e205943f-cb2e-4006-b3be-b07d95fea663.svs,258077,394.0197615,367.2927349,rand-samples,0,
lusc,TCGA-56-8623-01Z-00-DX1.119C11E2-16E4-48A9-B8BD-6F1E8CBFEBA1.svs,1027718,364.6989281,291.6505709,rand-samples,0,
lusc,TCGA-58-A46N-01Z-00-DX1.5D51252C-5294-4E40-ABB2-31C3BE1039F8.svs,2289781,520.8222328,479.6531145,rand-samples,1,
lusc,TCGA-66-2759-01Z-00-DX1.10135ce3-22d5-4802-907d-057fe54f5554.svs,440436,571.7062297,451.0580414,rand-samples,0,
lusc,TCGA-66-2781-01Z-00-DX1.ed9ff5b7-7c66-4bf7-bfb5-ca48b9e1a54e.svs,227545,557.1952932,479.0458997,rand-samples,0,
lusc,TCGA-66-2785-01Z-00-DX1.b9439ee1-d22b-4ccd-b53b-ce7717a37a17.svs,297534,515.2981374,496.9535498,rand-samples,0,
lusc,TCGA-66-2786-01Z-00-DX1.5fd5c25f-cb17-4650-b59e-122c6ddafe86.svs,195789,542.5220978,417.2273604,rand-samples,0,
lusc,TCGA-66-2789-01Z-00-DX1.93719e52-7dd4-4bbb-b908-c91db1d99b76.svs,332384,549.396072,418.1802476,rand-samples,0,
lusc,TCGA-66-2795-01Z-00-DX1.4141cb69-b675-49c4-85c5-21d630b5143d.svs,373983,584.1224601,520.3030094,rand-samples,0,
lusc,TCGA-68-8251-01Z-00-DX1.9d453881-d5b3-4527-93fa-799f34ba2c8f.svs,1486174,405.8101508,366.181973,rand-samples,0,
lusc,TCGA-70-6723-01Z-00-DX1.1e6468e8-0d39-48a9-af32-9968f9207810.svs,999294,490.7441734,326.7899912,rand-samples,0,
lusc,TCGA-77-6843-01Z-00-DX1.5ced4995-81a1-4dfd-82b2-0cabf4538bc5.svs,2436338,479.0779198,394.8169904,rand-samples,0,
lusc,TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583.svs,1856400,357.2961081,332.1262241,rand-samples,0,
lusc,TCGA-77-A5G8-01Z-00-DX1.4F66CA44-C238-4293-882C-5357ABD7115F.svs,1460215,337.5577042,300.0082181,rand-samples,0,
lusc,TCGA-85-7844-01Z-00-DX1.9035209b-75ae-4c9b-8edf-5851af490f29.svs,967045,505.3120682,481.2726169,rand-samples,0,
lusc,TCGA-85-8277-01Z-00-DX1.ffad077e-e969-40ba-8504-2f2103911758.svs,1797648,464.3953794,452.3324332,rand-samples,0,
lusc,TCGA-85-8287-01Z-00-DX1.3bd80053-5eb1-40f0-bdbd-9d4944c04328.svs,1269560,357.8879218,314.5343974,rand-samples,0,
lusc,TCGA-85-A4JB-01Z-00-DX1.3CEC3662-68C1-4874-8273-540459B8F138.svs,1426334,514.125885,550.3381149,rand-samples,0,
lusc,TCGA-85-A50Z-01Z-00-DX1.A8911EBB-EAB6-4787-9F6E-3E8A9F1078F3.svs,1639956,332.9393167,318.9042829,rand-samples,0,
lusc,TCGA-85-A510-01Z-00-DX1.F51CBC2D-EAD4-48B8-9444-C864012562F4.svs,1380859,353.8357566,307.5476294,rand-samples,0,
lusc,TCGA-98-A53C-01Z-00-DX1.1E06B7B5-32C3-436C-AD66-27E5829ADA85.svs,517327,418.7436167,358.9219953,rand-samples,0,
lusc,TCGA-LA-A446-01Z-00-DX1.0DC9ABAF-2FED-4F4E-B453-299441CEC607.svs,1448179,542.1984575,460.7705273,rand-samples,0,
paad,TCGA-2J-AABF-01Z-00-DX1.4895FC60-5DC3-4B36-97AB-634AC54E5B3E.svs,1509379,296.0789417,277.5847239,rand-samples,0,
paad,TCGA-3A-A9IC-01Z-00-DX1.C41BADB4-1DC2-41EC-8572-643C9421583F.svs,1283483,346.2456324,434.2252798,rand-samples,0,
paad,TCGA-3A-A9IO-01Z-00-DX1.79FDFA65-8025-4104-9AC9-43AC01B1F3BD.svs,356898,275.6574259,167.8635783,rand-samples,0,
paad,TCGA-3A-A9IV-01Z-00-DX1.82C7069A-3B92-47AF-9522-904F1112141F.svs,918612,380.5857391,248.3729513,rand-samples,0,
paad,TCGA-FB-A4P6-01Z-00-DX1.CEA4C2BE-F262-464C-AE5E-13D93D97D97D.svs,789140,338.3025636,294.7311668,rand-samples,0,
paad,TCGA-FB-A545-01Z-00-DX1.E1FE6733-4EB1-46C9-A7DB-1DA3D4295360.svs,730626,410.8546,341.921528,rand-samples,0,
paad,TCGA-HZ-7289-01Z-00-DX1.5941c7e1-9697-43d2-984f-fe8746c41285.svs,373252,402.1964839,400.5389276,rand-samples,0,
paad,TCGA-IB-7647-01Z-00-DX1.9ECB677F-8B28-424B-81FC-0D0AD1E25865.svs,944979,393.5057477,341.5813836,rand-samples,0,
paad,TCGA-IB-A5ST-01Z-00-DX1.D594ABB6-4DC6-4778-91BF-C469F54A7DED.svs,2047854,373.1058923,373.1786423,rand-samples,0,
paad,TCGA-Q3-AA2A-01Z-00-DX1.AED7B3D3-2279-4BA4-804B-88AC3FB86600.svs,988822,394.1724719,380.4353537,rand-samples,0,
paad,TCGA-XD-AAUG-01Z-00-DX4.722A2015-9286-49C2-8DF4-177A74BE9C74.svs,1421013,363.245774,309.8100868,rand-samples,0,
paad,TCGA-XD-AAUH-01Z-00-DX3.935D958B-B47A-48C0-98AD-F79A49786B7C.svs,1349001,342.0948672,262.9456941,rand-samples,0,
prad,TCGA-CH-5738-01Z-00-DX1.fcb841b3-9257-48a4-b175-26df4227b0ce.svs,261698,382.4185397,334.8108289,rand-samples,0,
prad,TCGA-CH-5753-01Z-00-DX1.c503402e-b8a1-471f-87fe-8aab40bec07a.svs,356354,363.7328976,331.9194812,rand-samples,0,
prad,TCGA-CH-5764-01Z-00-DX1.153078f9-e6c0-48f4-af0a-5a6eb83082e7.svs,162095,318.6261143,285.4015499,rand-samples,0,
prad,TCGA-EJ-5512-01Z-00-DX1.6034a735-b58c-4a6d-886a-b0a153bedeee.svs,736474,435.5104797,312.3792099,rand-samples,0,
prad,TCGA-EJ-5516-01Z-00-DX1.50003728-b68b-4e22-96d8-8fce43a03274.svs,945914,371.4167895,300.4477241,rand-samples,0,
prad,TCGA-EJ-5531-01Z-00-DX1.c6ca0cde-3ebc-4de9-8a53-e666239deba3.svs,375955,416.3735474,463.9655982,rand-samples,0,
prad,TCGA-G9-6329-01Z-00-DX1.644ad1cf-baca-4b4c-ba0b-c4ecdd42750c.svs,1227060,353.6314214,297.8517274,rand-samples,0,
prad,TCGA-G9-6332-01Z-00-DX1.1f517e93-7c02-473e-bc89-a86ff72c4f77.svs,944571,391.9920811,343.9633436,rand-samples,0,
prad,TCGA-G9-6336-01Z-00-DX1.ec538aa0-4ecf-412c-9a5f-4babd4201307.svs,1621120,423.583557,450.9984056,rand-samples,1,
prad,TCGA-G9-6356-01Z-00-DX1.e9631d5e-7454-4dab-b3f8-f157f0ed3715.svs,1414774,357.6487587,267.2008846,rand-samples,0,
prad,TCGA-HC-7749-01Z-00-DX1.2dbf5d61-954d-406e-9cc3-f1590268597f.svs,138006,377.0197093,271.3263692,rand-samples,0,
prad,TCGA-HC-A48F-01Z-00-DX1.F19F2A8B-7493-420D-8B40-D2C78F6E6184.svs,129438,398.0525348,326.3561588,rand-samples,0,
prad,TCGA-HC-A6AN-01Z-00-DX1.542ADC3A-F070-4D11-AD07-2D2B429A5F1A.svs,678470,522.6078176,428.3054554,rand-samples,0,
prad,TCGA-J4-A6G1-01Z-00-DX1.CB849D80-60EA-407B-87AB-B3161ABC0A6F.svs,1805400,404.0180979,284.4086982,rand-samples,0,
prad,TCGA-V1-A8ML-01Z-00-DX1.BEE27AFB-3331-464F-BB9D-69C1AE1865CA.svs,571676,339.628732,345.3644371,rand-samples,0,
prad,TCGA-V1-A8WL-01Z-00-DX1.D8496440-4A64-405B-ADC7-4F8E91BBB439.svs,1212049,360.4503976,301.5279416,rand-samples,0,
prad,TCGA-V1-A8X3-01Z-00-DX1.BFEC3A80-29BC-4E21-9A04-5AF53603313D.svs,1457954,451.4090973,460.0894555,rand-samples,0,
prad,TCGA-V1-A9OA-01Z-00-DX1.72156A18-EA88-4004-9644-1279CCE895B9.svs,1090924,372.0876395,350.0637122,rand-samples,0,
prad,TCGA-V1-A9OF-01Z-00-DX1.37ADF4EC-28AD-4924-91F3-E8C943E258D2.svs,992205,362.878386,388.5071825,rand-samples,0,
prad,TCGA-VP-AA1N-01Z-00-DX1.D052BFA0-B7AD-44E4-BCC8-A962960CCCBE.svs,968490,381.950904,284.5503434,rand-samples,0,
prad,TCGA-XJ-A9DX-01Z-00-DX1.00C51A57-AF79-446B-BD04-A6809DD8056C.svs,2020059,371.9436997,261.4927845,rand-samples,0,
prad,TCGA-XK-AAIV-01Z-00-DX1.50BEF025-FAD6-404F-9385-D58C97FC03CC.svs,743750,354.9839771,436.7490635,rand-samples,0,
prad,TCGA-XK-AAJU-01Z-00-DX1.7567CFBB-B292-48C7-A8BF-64C8AA344C9B.svs,989468,391.0578654,520.2042288,rand-samples,0,
prad,TCGA-YL-A8HJ-01Z-00-DX1.7C6FAED0-CD7C-4EC5-BEB0-5FF40E1089C6.svs,1159026,483.3641057,347.9963267,rand-samples,0,
read,TCGA-AF-3911-01Z-00-DX1.03cf3e2a-1306-4011-8d42-543efb5d1286.svs,278069,420.114691,405.8301599,rand-samples,1,Lots of very elongated nuclei
read,TCGA-AF-3914-01Z-00-DX1.d7bb7792-df51-498b-9d16-fc26e219249f.svs,753797,525.7001646,560.0546493,rand-samples,?,
read,TCGA-AG-3727-01Z-00-DX1.58b4710b-0a54-4183-9e8e-92ec44a57b17.svs,29529,362.0270581,598.8827267,rand-samples,1,Very pink-ish stain
read,TCGA-AG-3728-01Z-00-DX1.998fff2e-fb3f-467d-9241-e5ae8f81e36b.svs,135082,403.9909388,472.0179787,rand-samples,1,
read,TCGA-AG-3906-01Z-00-DX1.c45a55f5-8fba-41c2-8bda-8fdc702d13dc.svs,95693,586.8887902,651.068949,rand-samples,1,
read,TCGA-AG-A025-01Z-00-DX1.D7F8C795-37A3-4FB5-888F-B81F4DFE94FA.svs,21284,469.0055911,616.5576724,rand-samples,1,Very pink-ish stain
read,TCGA-AG-A032-01Z-00-DX1.92DF6C70-9196-4D5A-9197-D03B3D1B5AF5.svs,190961,703.9926111,984.4892578,rand-samples,1,Very pink-ish stain
read,TCGA-EI-6509-01Z-00-DX1.3676fab0-3e79-4b57-b592-c1af5aee40f6.svs,450296,397.214399,359.1977095,rand-samples,0,
read,TCGA-EI-7002-01Z-00-DX1.3f2935be-16fc-4a41-990a-8ab7f8fe6c85.svs,422756,395.607769,497.7534921,rand-samples,1,
read,TCGA-F5-6464-01Z-00-DX1.1f990095-5e5a-438e-9ac5-d4775e1c826c.svs,1298154,366.8628375,355.5987159,rand-samples,0,
read,TCGA-F5-6571-01Z-00-DX1.2de5bae1-22da-460a-bb94-c4f74d92300e.svs,1566414,426.3648173,421.3995874,rand-samples,1,
uvm,TCGA-RZ-AB0B-01Z-00-DX1.0DF1A3A6-3030-4988-AC2C-CAA0F2EBAEB2.svs,1131044,522.3436392,382.2293243,rand-samples,0,
uvm,TCGA-V4-A9EE-01Z-00-DX1.46C2BBBC-16B6-48B0-8350-F25A367F6A09.svs,686817,402.4535036,371.5948255,rand-samples,0,
uvm,TCGA-V4-A9EF-01Z-00-DX1.3084FABF-8AC4-403A-ADD7-64CFB34CCB95.svs,1031594,423.7054646,547.1890148,rand-samples,1,
uvm,TCGA-YZ-A980-01Z-00-DX1.70AB0D30-D42F-41CC-B68E-99BB35CD363B.svs,630853,447.0795494,307.3505907,rand-samples,0,
blca,TCGA-4Z-AA81-01Z-00-DX1.797432E9-56C6-4142-9AA4-233D7C565BF1.svs,937159,375.3411396,331.7720211,rand-samples,0,
blca,TCGA-BT-A20W-01Z-00-DX1.26F73765-704B-4D81-923D-F20860A3EFFC.svs,866201,363.643966,301.9275051,rand-samples,0,
blca,TCGA-BT-A2LB-01Z-00-DX1.046294E0-4665-41B8-9B95-1A166163EC99.svs,1223422,469.126393,408.9022548,rand-samples,0,
blca,TCGA-CF-A47X-01Z-00-DX1.1FA2C95C-CFB9-47AA-9BA8-2C2D391BA5D7.svs,1089666,401.5933258,343.7505157,rand-samples,0,
blca,TCGA-CF-A9FH-01Z-00-DX1.26AACDC9-1C0B-4AD4-A484-E093515F42B1.svs,1660560,282.6915336,201.8012648,rand-samples,0,
blca,TCGA-E5-A2PC-01Z-00-DX1.409697C6-097B-4B24-A54B-B52BEC5A0A9B.svs,833850,346.4850153,327.8390307,rand-samples,0,
blca,TCGA-FD-A3B5-01Z-00-DX1.69DEA650-3D53-46AC-BB60-BF68C4413608.svs,1904731,533.3363262,447.6034071,rand-samples,0,
blca,TCGA-FD-A3N6-01Z-00-DX1.C94C21D1-83F2-45EE-A7BE-6A4E5C9B1A89.svs,2252024,388.9078522,293.4268996,rand-samples,0,
blca,TCGA-FD-A5BS-01Z-00-DX1.A7155CEB-37C9-4AD2-B229-B76F18814585.svs,2433074,310.8674138,255.5301139,rand-samples,0,
blca,TCGA-FD-A5BT-01Z-00-DX1.2A4716E6-A5C0-4C69-82FD-E771ABB3B28D.svs,1183863,365.0668304,316.5735649,rand-samples,0,
blca,TCGA-FD-A6TC-01Z-00-DX1.AC96EA62-D56E-4565-88E0-EBAEB8087C4F.svs,1613096,462.0840148,354.2200624,rand-samples,0,
blca,TCGA-FD-A6TI-01Z-00-DX1.A451F82D-983B-4646-BFC6-E40A66F2B9C8.svs,992528,407.9897061,356.0860133,rand-samples,0,
blca,TCGA-FJ-A3Z7-01Z-00-DX2.C4531060-32B7-4472-8B6D-3E4477810B9F.svs,910367,426.2557188,346.8568788,rand-samples,0,
blca,TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80.svs,2545903,370.9494855,292.1910755,rand-samples,0,
blca,TCGA-G2-A2EJ-01Z-00-DX6.6EFFECC5-45F4-4828-8AD7-84E060E6FC9D.svs,1645447,416.798566,356.3626428,rand-samples,0,
blca,TCGA-G2-A2EJ-01Z-00-DX8.C3EB2C27-F483-4CE5-AF8D-2AF462AB296F.svs,1548530,355.5534636,315.0016641,rand-samples,0,
blca,TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614.svs,904230,327.6394435,325.0447819,rand-samples,0,
blca,TCGA-G2-AA3F-01Z-00-DX1.C63054C3-6DBF-42A1-ADA3-79FF26ED02B3.svs,1016566,411.7106258,461.2716874,rand-samples,0,
blca,TCGA-G2-AA3F-01Z-00-DX6.AD188C41-F5A7-49ED-9C1A-F7E956A34AC5.svs,1583414,496.7795946,524.7241313,rand-samples,0,
blca,TCGA-GC-A3I6-01Z-00-DX1.47650F7B-0AD3-49C9-AB9E-40383C7D07AC.svs,195245,531.3492381,476.1914636,rand-samples,0,
blca,TCGA-GC-A3WC-01Z-00-DX1.D8F5CD43-7338-414C-ADE8-AC0BBC6A871C.svs,210885,504.3676743,333.9356188,rand-samples,0,
blca,TCGA-GD-A3OQ-01Z-00-DX1.ED8C9F09-57A9-4915-950A-A61FE2FE8538.svs,518279,352.1793879,242.5474212,rand-samples,0,
blca,TCGA-SY-A9G5-01Z-00-DX1.CE221A12-59FC-4482-9BD5-7082A2EA4E61.svs,573036,355.7729916,254.6411755,rand-samples,0,
blca,TCGA-XF-A9SK-01Z-00-DX1.1D198106-323F-463B-832B-CB3A03E7B343.svs,1357756,438.4174137,343.1765513,rand-samples,0,
blca,TCGA-XF-A9SL-01Z-00-DX1.AA56A70C-28E1-4140-9B15-72AB0D5051A6.svs,668746,276.8503483,260.527113,rand-samples,0,
blca,TCGA-XF-A9SZ-01Z-00-DX1.42A301F5-42E9-4618-A85A-51C1AEC8B8D1.svs,1338648,330.6395408,266.8244522,rand-samples,0,
blca,TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7.svs,703494,313.109637,236.5572442,rand-samples,0,
blca,TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB.svs,929033,351.9997621,284.7140477,rand-samples,0,
blca,TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839.svs,1310564,478.1949359,360.4336009,rand-samples,0,
blca,TCGA-XF-AAMW-01Z-00-DX1.875DED6D-805B-418C-8C9E-AE45FDECC504.svs,TCGA-XF-AAMW-01Z-00-DX1,x,x,x,0,
blca,TCGA-5N-A9KI-01Z-00-DX1.1BAE5EFF-859F-4D0A-8DDC-527E2901F7D4.svs,TCGA-5N-A9KI-01Z-00-DX1,x,x,x,0,
blca,TCGA-UY-A78P-01Z-00-DX1.B6783816-0322-4453-BC80-20ED79A40588.svs,TCGA-UY-A78P-01Z-00-DX1,x,x,x,0,center of the image is weird
brca,TCGA-E9-A1N5-01Z-00-DX1.94de7b4b-3798-4cc2-8a64-77796a58821a.svs,TCGA-E9-A1N5-01Z-00-DX1,x,x,x,0,
brca,TCGA-A7-A5ZX-01Z-00-DX2.02F586FE-4775-480B-8035-D6AD3386F45D.svs,TCGA-A7-A5ZX-01Z-00-DX2,x,x,x,0,
brca,TCGA-C8-A8HR-01Z-00-DX1.8E841CA8-1CE2-4242-AC5A-3247075CF8F4.svs,TCGA-C8-A8HR-01Z-00-DX1,x,x,x,0,
brca,TCGA-A7-A0DB-01Z-00-DX2.6C6A5F9C-294F-4A86-A0F1-B68D4729B535.svs,TCGA-A7-A0DB-01Z-00-DX2,x,x,x,0,
brca,TCGA-05-4250-01Z-00-DX1.90f67fdf-dff9-46ca-af71-0978d7c221ba.svs,TCGA-05-4250-01Z-00-DX1,x,x,x,0,
brca,TCGA-D8-A146-01Z-00-DX1.D93FB315-E5D7-49BA-8380-38B16B70361B.svs,TCGA-D8-A146-01Z-00-DX1,x,x,x,0,
brca,TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F.svs,TCGA-A7-A4SA-01Z-00-DX1,x,x,x,0,
brca,TCGA-EW-A1P1-01Z-00-DX1.4b670029-4b3b-4d76-8ea4-f4f29eef9e37.svs,TCGA-EW-A1P1-01Z-00-DX1,x,x,x,0,
brca,TCGA-D8-A13Y-01Z-00-DX2.0043D2BB-B04D-4A44-AAB1-1CAAD97AC246.svs,TCGA-D8-A13Y-01Z-00-DX2,x,x,x,0,
brca,TCGA-AR-A256-01Z-00-DX1.950D4546-4BF4-4380-9877-51D86A93D755.svs,TCGA-AR-A256-01Z-00-DX1,x,x,x,0,
brca,TCGA-AC-A5EI-01Z-00-DX1.A174D91A-730E-460C-AE73-46CA1E5B177B.svs,TCGA-AC-A5EI-01Z-00-DX1,x,x,x,1,false segmentation in background region
brca,TCGA-D8-A1JN-01Z-00-DX1.3B02989C-CEA0-4EDD-A6DC-21C3A957C640.svs,TCGA-D8-A1JN-01Z-00-DX1,x,x,x,0,
brca,TCGA-D8-A3Z6-01Z-00-DX2.19C6AA07-5D58-46CD-91D0-90DD5CC84022.svs,TCGA-D8-A3Z6-01Z-00-DX2,x,x,x,0,
brca,TCGA-E2-A1II-01Z-00-DX1.7F782477-0F92-4C57-8735-A1E3F95A6B94.svs,TCGA-E2-A1II-01Z-00-DX1,x,x,x,0,
brca,TCGA-A7-A26F-01Z-00-DX1.7ADE881D-325D-48ED-BA2D-30F589CA8EF2.svs,TCGA-A7-A26F-01Z-00-DX1,x,x,x,0,
brca,TCGA-A8-A08T-01Z-00-DX1.ABA1ABF2-DDB1-4E31-89DC-0F7821311D11.svs,TCGA-A8-A08T-01Z-00-DX1,x,x,x,0,
brca,TCGA-BH-A0EI-01Z-00-DX1.929E126A-C9F8-4240-BF00-B6C4A57B7FF6.svs,TCGA-BH-A0EI-01Z-00-DX1,x,x,x,0,
brca,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF.svs,TCGA-A2-A0YF-01Z-00-DX1,x,x,x,0,
brca,TCGA-E2-A9RU-01Z-00-DX1.A06BE284-B9DC-4B45-A202-A9D027AEEDD9.svs,TCGA-E2-A9RU-01Z-00-DX1,x,x,x,0,
brca,TCGA-A2-A0T0-01Z-00-DX1.51F904DA-A4B5-4451-8AEF-58E7EF7651DB.svs,TCGA-A2-A0T0-01Z-00-DX1,x,x,x,0,
brca,TCGA-AO-A0J7-01Z-00-DX1.DBA7BA24-CEEF-4636-87BB-D12D8DF016A3.svs,TCGA-AO-A0J7-01Z-00-DX1,x,x,x,0,
brca,TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78.svs,TCGA-A1-A0SM-01Z-00-DX1,x,x,x,0,
brca,TCGA-AC-A23H-01Z-00-DX1.8E0AE339-1047-4CA5-BFC5-37A3B10FD8B5.svs,TCGA-AC-A23H-01Z-00-DX1,x,x,x,1,false segmentation on trash
brca,TCGA-A8-A09Z-01Z-00-DX1.D56497BE-5099-4537-9600-60F3213F7BF5.svs,TCGA-A8-A09Z-01Z-00-DX1,x,x,x,0,false segmentation in background region to some extent
brca,TCGA-EW-A6SA-01Z-00-DX1.DE032DD7-169D-4AA2-A4E0-1EFC158431FA.svs,TCGA-EW-A6SA-01Z-00-DX1,x,x,x,0,
brca,TCGA-D8-A1JA-01Z-00-DX1.BD43F94A-D5A8-490E-AED4-5F3AB24080FA.svs,TCGA-D8-A1JA-01Z-00-DX1,x,x,x,0,
brca,TCGA-E9-A1N6-01Z-00-DX1.C0E8FFDC-2614-4DBF-B51E-4646A3919911.svs,TCGA-E9-A1N6-01Z-00-DX1,x,x,x,0,
brca,TCGA-E2-A106-01Z-00-DX1.a8d49c06-3c93-48a6-87f8-86d646bea28c.svs,TCGA-E2-A106-01Z-00-DX1,x,x,x,0,
brca,TCGA-S3-A6ZH-01Z-00-DX1.E728FF79-4921-436F-BFF5-5B782C0EEB9A.svs,TCGA-S3-A6ZH-01Z-00-DX1,x,x,x,0,
brca,TCGA-E9-A1RD-01Z-00-DX1.34083668-cbd2-4610-b857-d50ee9f3e5bd.svs,TCGA-E9-A1RD-01Z-00-DX1,x,x,x,0,
brca,TCGA-A8-A0AD-01Z-00-DX1.A831FB53-7605-4138-9341-6BBCA284441C.svs,TCGA-A8-A0AD-01Z-00-DX1,x,x,x,0,
brca,TCGA-BH-A0B6-01Z-00-DX1.4D982935-F600-4F37-ABB5-13AF74F4FDC4.svs,TCGA-BH-A0B6-01Z-00-DX1,x,x,x,0,
cesc,TCGA-4J-AA1J-01Z-00-DX1.8E768211-46FC-45A4-8689-6DDEA0198D43.svs,669375,398.7989333,258.4606715,rand-samples,0,
cesc,TCGA-C5-A1BM-01Z-00-DX1.81ABAED9-1156-4159-BFC7-53FA341FE00F.svs,1082305,350.0403518,254.1659544,rand-samples,0,
cesc,TCGA-C5-A1BQ-01Z-00-DX1.72164F1F-956F-4C46-A7B7-CBF8DBEC2E56.svs,538849,374.4885636,280.002198,rand-samples,0,
cesc,TCGA-C5-A2M1-01Z-00-DX1.E03FE8EC-002B-4673-ACC5-A32F1CA94A98.svs,2775845,374.425085,327.3113094,rand-samples,0,
cesc,TCGA-EA-A50E-01Z-00-DX1.47E4FA53-C268-4859-ADC3-82B4BDE6BEF1.svs,2460308,344.2159559,314.2661812,rand-samples,0,
cesc,TCGA-EA-A5FO-01Z-00-DX1.202FDE15-12C5-4AA6-B431-213BA1551866.svs,1037289,339.0968419,333.0014092,rand-samples,0,
cesc,TCGA-IR-A3LK-01Z-00-DX1.5BD14F93-80DE-47A5-9582-611BA43D81B3.svs,1858355,438.6297397,390.5481144,rand-samples,0,
cesc,TCGA-JW-A5VK-01Z-00-DX1.828A50C3-1C95-4552-8C37-CA9556DF4B94.svs,203847,431.7622383,414.7970052,rand-samples,0,
cesc,TCGA-LP-A4AU-01Z-00-DX1.6E74590D-7AE0-451B-A340-D6C0B1C46E05.svs,1073091,335.1113382,284.5463294,rand-samples,0,
cesc,TCGA-MA-AA41-01Z-00-DX1.0BF79910-1A5B-49DB-96B9-53BE450371CE.svs,2037331,347.9641865,280.2823246,rand-samples,0,
cesc,TCGA-VS-A9U6-01Z-00-DX1.8F1DA05E-6EDD-4B5E-B4A0-2A307A89E66F.svs,693600,524.0780882,440.5126722,rand-samples,0,
cesc,TCGA-VS-A9U7-01Z-00-DX1.D89A63FB-BA2A-4A04-B89D-CD986B173C7F.svs,382313,390.5646761,301.3218397,rand-samples,0,
cesc,TCGA-VS-A9UC-01Z-00-DX1.59D79CEB-4157-4956-8C2D-781AA375A43D.svs,118031,422.0939075,390.8372351,rand-samples,0,
cesc,TCGA-VS-A9UV-01Z-00-DX1.D54DF95F-F73D-45F4-A291-6F001004119F.svs,296616,343.8032439,296.2976371,rand-samples,0,
cesc,TCGA-VS-A9V4-01Z-00-DX1.F71A69E3-050E-4CA9-A074-BAA03739D542.svs,209151,316.4802081,329.7377864,rand-samples,0,
cesc,TCGA-ZJ-AAXF-01Z-00-DX1.C8EBDF13-499A-4560-B7E6-8F22A6B8DCB4.svs,945710,318.3234586,284.5443612,rand-samples,0,
cesc,TCGA-ZJ-AAXN-01Z-00-DX1.47F380CB-458E-45C9-BE7F-E4A02D384FFC.svs,530808,514.2323853,385.3250616,rand-samples,0,
